,B,CD4,CD8,Monocytes,NK,Neutrophils
MYO10,2.3593946493365614,5.936851283807625,0.9439133149423804,2.0470882963615735,0.7776122749264254,3.06671454642915
CPD,2.7270893216972376,2.1746634278274075,1.5617266900661289,5.989573617245101,2.7502256165315235,10.297245694258303
GM48358,3.2263139391811553,3.029638575708381,2.1164835456276228,4.200928983856817,2.470718165805284,7.89388147456831
GM24924,0.0,0.0,0.0,0.0,0.0,7.423918338389205
IGHV1-53,12.632343586518992,0.0,8.576261082185553,0.0,0.0,7.199069887889535
GM48040,0.0,0.0,0.0,0.0,4.566621708018449,0.0
GM43302,0.0,0.0,4.810538564794955,0.0,0.0,0.0
GM47732,0.0,0.0,0.0,0.0,5.7929487554199515,0.0
IGKV11-106,4.193774279932203,0.0,0.0,0.0,0.0,0.0
GM16333,0.0,0.0,0.0,0.0,5.09447543239661,0.0
POU2AF1,11.455190768346482,6.9002979301513605,7.483252956604899,0.897434015680462,0.0,5.09526123598508
RNU11,0.0,0.0,6.498546731427118,0.0,0.0,0.0
CXCR2,0.9601936223611001,0.2690165170705212,3.1271404988266616,3.273512838335235,0.7137535061186784,14.39825525998939
GM24809,3.1753495290512985,0.0,0.0,0.0,9.188126158525147,0.0
DLG5,0.0,0.0,3.7416901085197662,0.0,0.0,0.0
IGHV5-17,10.994110814346463,0.0,6.301791915358102,0.0,0.0,0.0
4933432I03RIK,1.2703563391577317,0.0,0.0,0.0,0.0,6.7022424673966725
RILP,1.3830946201159136,0.8375270038241125,1.3545583262003766,4.787354932725529,0.0,0.0
GM19721,2.4379554442162874,2.4217420709200304,2.1000144842346415,3.2222660425989096,1.5149003684890374,6.948641054237562
CHRM3,0.0,1.030507784166363,1.5950921068193344,2.4840053808789935,0.0,7.581427225410446
TAS2R135,0.0,0.0,0.0,1.1942616622728688,0.0,7.118370898917425
SLC27A2,0.0,0.0,0.0,0.0,0.0,5.245929722795948
GM13394,0.0,0.0,0.0,3.6258830484441655,0.0,0.0
GM44180,0.0,0.0,0.0,3.284455068316552,0.0,0.0
FAM184A,1.1848271567906739,0.6393593656660728,1.2220731345463296,0.0,6.044605594227854,0.0
RPL12,10.92838989321831,11.34206921653906,13.92256742218877,10.153328339139208,9.209221674433223,6.917916260754639
PTPRO,0.34269650575526617,0.0,2.8917259738896792,10.414242672554511,0.0,3.790948483736014
RNASE2B,0.0,0.0,0.0,5.403329983340071,0.0,0.7416987398489931
PCP4,5.752357869456838,0.0,1.771146862895431,0.0,0.0,0.0
GM20513,6.666938664086338,0.0,1.9645406653994257,0.0,0.0,0.0
GM13123,0.0,0.0,5.895684225694405,0.0,0.0,0.0
KBTBD11,5.964821532823983,9.451289080280016,12.22472782044269,5.632831053461622,6.3102462924367355,3.13831970699005
CCR6,10.178817647365891,4.308827637399075,3.3221080936227567,0.0,0.0,0.0
MYZAP,4.7769443898020025,1.5202265823506622,1.5711269669709145,0.0,0.0,0.0
RPL30-PS3,0.0,0.0,4.4266717276460525,1.8469692241458828,0.0,0.0
GM11874,0.0,0.0,0.0,4.726224960990779,0.0,0.0
GAMT,3.902312138301535,2.1083031315894587,2.256972491421319,7.243922521775386,2.2354778929396586,2.2916749173808277
IGKV16-104,11.74007066828594,2.530226125138128,7.467297546430593,0.0,0.0,1.7928200474497582
GM37401,1.5760083095078454,1.073339528938789,1.3334272099690903,2.6453185784526037,6.525994802979858,0.4708380771510426
GM43144,0.0,0.0,0.0,0.0,0.0,5.360029049312338
4933431G14RIK,0.0,0.0,0.0,0.0,0.0,3.9065147435733762
GPR25,0.0,0.43610454372511887,0.0,0.0,6.699897138088939,0.8055907707042753
GM45665,2.8681654989392453,0.0,0.0,0.0,0.0,0.0
KCNA2,0.0,1.4347244167865854,3.988528712397404,0.0,0.0,0.5349611780660422
GM36161,1.2680170148468957,1.1585651970865105,3.7046680028309633,11.27820565266482,0.49841324879126137,7.5964008101253535
GM16372,1.7293369951494812,1.5808381118322878,2.085860123099854,5.2798827957468735,2.0699470164943743,0.0
IGKV3-2,11.662380669385584,3.0855595931513253,8.171435243780186,0.9320402075228141,0.0,2.3917159494839035
CCR9,2.709698071603805,3.692869294059604,7.697760358001647,1.423466197740872,0.9352348683505692,0.0
PDIA5,0.9134348324418782,0.0,1.1327275996301598,5.652941505447879,0.0,0.0
RPL38-PS2,0.0,0.0,0.0,0.0,0.0,9.611932210432148
TNFRSF23,2.336582762277967,3.458356449636158,3.0067436237212393,3.9082157817705165,4.123179619177202,8.399663181288272
PLCD3,4.693804970105123,0.5085968798706113,1.1124717404981237,0.5101437461608462,0.44743029880819807,0.0
GM11815,2.4177558721272954,0.8733662345100206,1.1779811243637404,0.0,2.463580835898036,7.9910658428013015
TMEM51OS1,0.0,0.1911749505876578,0.6202443888872797,4.50849335748501,0.33610756486926685,0.8915817149500292
SCARB1,6.721590529351804,5.942671939864573,6.200712926682966,10.475439834163325,1.9181988420835199,6.668694183532493
AI463170,0.0,0.0,0.0,0.0,0.0,5.766305376800889
NINJ2,0.0,1.4698735158525589,4.178784019379829,0.0,0.0,0.0
NXPE1-PS,5.767477073973062,0.0,1.9282257461988412,9.085124128855888,0.0,0.0
IGKV6-20,11.050589855931623,3.1827576311236596,6.905099325578306,0.0,0.0,0.0
AU019990,1.5617266900661289,0.5417221675178923,0.8721518476664938,2.923790503901174,0.09333909689007738,7.578223661074392
KCNC1,0.2480196610739004,1.5180294246288644,4.612993580985684,0.0,1.3757057730091333,0.0
ZSCAN10,0.0,1.9020668739297029,0.43182096997742914,0.0,0.0,0.0
DACH1,0.0,0.0,0.3308769889353096,2.9149967295067896,0.0,6.574318474784038
GM37524,0.0,0.0,0.0,0.0,0.0,5.320470550388638
GM8054,0.0,0.0,3.2547642002701336,0.0,0.0,0.0
MAP3K6,0.3530304820497572,0.5393282370512981,0.9186723176110636,6.206465026585743,0.0,0.0
GM10720,1.4554529803036633,1.9162834107004851,1.1257178067800935,0.0,13.8053140012717,0.0
IGHV2-7,3.0372251226279086,0.0,0.0,0.0,0.0,0.0
GM11619,0.0,0.0,5.094588910891034,0.0,0.0,0.0
GM3667,0.0,2.3769927243847673,0.0,0.0,0.0,0.0
CDC42BPB,4.908573097369892,2.017081571325232,2.9556044532219214,8.067770448071748,0.0,2.254345097957109
GM49391,0.0,0.0,0.0,0.0,7.11476937608516,0.0
CEACAM10,0.0,0.0,1.4422463178197464,1.094800091520846,0.0,9.317026573139152
EPHX4,0.0,2.3665241831841497,0.7716330548084166,0.0,0.0,0.0
PSMA8,0.5593643012479581,0.0,0.0,3.9674149582564486,0.0,0.0
TSPAN32OS,0.0,2.146116530912092,0.0,0.0,0.0,0.0
CCL3,4.309084294524486,5.772987143002692,8.189068238129565,6.557050442179598,11.46194925007724,7.195610611100443
IP6K3,0.7949976443594555,0.0,0.7184127055685411,5.691196843283381,0.0,0.3308893583695083
TAS2R143,0.0,0.0,0.0,0.33346017995849364,0.0,7.3853028677485275
GM42462,2.692037604117073,3.003288460578257,1.6674738430342908,3.4479607939215473,0.2858429308356911,7.302438418205243
TRBJ1-4,0.0,0.0,0.0,0.0,10.875549965284822,0.0
GM17767,0.3273894369677609,0.20570062448892773,0.21123391697315025,3.7384712899175065,0.0,0.0
ADTRP,0.5085968798706113,0.0,0.9259798579661531,1.670923833417243,0.0,6.012832226056021
CRISPLD2,0.6310569057134462,0.08779113102098582,0.9266606283258845,3.0317572476141637,0.0,9.010979983296677
GM47765,0.0,3.005968561670496,0.0,0.0,0.0,0.6953902625689146
KLRA17,0.0,0.8957584884371441,1.414723541395623,3.0756185850392805,1.3988695079817597,9.537601592407555
CLEC10A,0.0,0.0,2.7335762855289087,8.198975735159706,0.0,0.0
GM3940,2.3904102984485456,3.2634030386205843,3.0905368524239476,0.0,10.162714639155483,0.0
FTH-PS2,2.5720072663298907,3.144094263706351,1.9755792950961293,3.2799119629525606,2.6372302328153743,7.17057637858153
DST,1.7230084080632602,4.160882308893859,1.5045045755124598,1.4061464096164946,1.3943485325149816,0.0
GM25379,0.0,0.0,0.0,0.0,5.913310435819817,0.0
ELANE,0.0,0.0,3.3851249209412257,7.103295498413935,0.0,0.0
GM29721,0.0,0.0,1.0711430351560733,0.0,5.433446347357229,0.9475415847193296
GM13387,0.6108349836932608,0.722321160599553,1.558901302834827,0.0,5.355520944191918,0.0
COL26A1,0.8482199606111117,0.0,0.0,0.0,4.600815168387141,0.0
LIPC,5.269238325088685,0.0,1.274357781853133,1.3353335280311422,0.0,0.0
GM13022,3.218644739681799,0.0,0.0,0.0,0.0,0.0
FOXP3,0.0,7.596696810548975,3.824106117829813,1.002728905110086,0.0,0.0
GM26165,6.457259288974537,0.0,9.773639080984331,0.0,0.0,0.0
GM44258,0.0,0.0,0.0,6.494886561400859,0.0,0.0
GGA2,10.07365357628494,5.32112073544364,6.260446529755041,6.134748431584531,3.54502469639909,5.267565435637382
RPL36A-PS3,1.6531628050133205,0.0,9.311410360920377,3.233813160915933,0.0,0.0
1700062C10RIK,0.0,0.5788760194459222,4.331575808496571,0.0,1.1183329120633774,0.0
GM10443,0.0,0.0,0.0,0.0,12.543336524028557,0.0
TREM1,0.4732546365858791,0.0,2.5622450482358987,4.104658227318591,0.0,10.577739226681977
TMEM176B,6.3676066589254345,5.1494849920402626,5.513541463187682,9.94187786619123,6.021581783120796,5.98626687755141
IGKV4-51,7.925379969022719,0.0,2.3149462763902013,0.0,0.0,0.0
F13A1,0.5204245044639401,1.911499750708912,2.7576859949706787,12.743731585682848,0.0,5.349081944047775
GM6988,0.0,0.0,2.774857306865237,0.0,0.0,0.0
IGKV4-73,6.3475506618134565,0.0,2.9198476650322407,0.0,0.0,0.0
GM48805,0.0,2.054571828747086,0.0,0.0,0.0,0.0
GM11810,2.584146853404956,2.7508150934499698,5.3670095604915415,2.092965299861105,0.0,0.0
IGKV4-91,11.157972703197998,0.0,7.026103262215454,0.0,0.0,0.0
TNFSF13OS,1.6175523608398321,1.0052599206252788,2.31448348289873,7.598706804316909,0.869438309334053,0.0
IGHV1-63,8.279523870483766,0.0,4.493222892611628,0.0,0.0,2.9051037867479805
SNORA69,5.991970979611473,6.085007229424843,9.328306900768364,0.0,0.0,0.0
JAML,4.3860504984814925,4.948285725466484,8.127565472489938,6.670155321100441,4.443696543523005,12.978033454351205
GPR27,0.0,0.2596058153712687,0.20225055161648303,0.3310501975962112,0.0,4.168266974446571
ALOX5,0.0,1.1890829471734934,3.052147300734402,6.511585824729882,0.0,11.28715685933274
GM20768,0.12973401136505738,0.3632064709356222,0.34052327294448204,1.4021368693890515,0.5751463560909724,5.11887081593047
GM26920,0.0,0.0,3.018891864307818,0.0,0.0,0.0
SNORD65,0.0,0.0,0.0,0.0,7.237862137514249,0.0
IGHV1-58,8.779744043626748,0.0,4.6957972928195915,0.0,0.0,0.0
IGKV2-116,6.025188137786282,0.0,0.0,0.0,0.0,0.0
GM20671,0.0,0.0,2.8098034099465368,0.0,0.0,0.0
TINAGL1,0.0,0.0,1.4286582879558423,2.3429940508178464,0.0,7.1117772200203
BCAM,1.0968070116558943,2.3775672294015235,0.9280019468514837,0.8415345522085753,0.0,0.0
ARG2,1.1095730224529063,1.1100345210241453,1.9146521652826811,2.8692210737917216,0.9211401731960136,10.7944636570662
GM2629,2.2969549769968762,1.132412641913295,1.4489858953512789,5.572093776203046,0.0,0.0
GM26457,0.0,0.0,9.542265663963692,0.0,0.0,0.0
GM50047,5.644238497710593,0.0,0.0,0.0,0.0,0.0
PGLYRP4,0.0,0.0,0.0,0.13584930591345656,0.0,5.11401065062472
LPL,2.58259929583231,1.915852157981472,1.3814586030850449,9.071973257171866,2.822160077377968,5.322921606328311
GM43493,0.0,0.0,8.262273447624297,0.0,0.0,0.0
GM45607,0.0,0.0,0.0,0.0,3.2922382274320654,0.0
MT-TE,0.0,0.0,0.0,0.0,10.355118350498604,0.0
IGHV1-61,9.888740364654502,0.0,4.287968873994046,0.0,0.0,0.0
GM44867,0.0,1.5084317387609658,0.0,0.0,0.0,0.1362160960368664
IGHV14-4,9.982160290690754,0.0,5.23344784284571,0.0,0.0,0.0
GM15334,0.0,0.0,0.0,0.0,5.642315841085429,0.0
ALOX12,0.14402391170652926,0.5815368004585925,0.5186946965603508,0.0,0.4265163970620377,4.385572156854499
GM41821,0.0,0.0,0.0,0.0,4.453480456865923,0.6380701469767143
GM16225,0.0,0.0,6.8202377838615575,0.0,0.0,0.0
CLEC1B,0.8498932998156139,0.0,1.1805713787396184,3.191867756250908,1.4498724865813473,7.581427225410446
8030453O22RIK,0.0,0.0,0.0,5.30603951099698,0.0,0.0
GM34727,0.0,0.0,0.0,0.0,4.377059327766767,0.0
IGKV4-77,7.7104658834056,0.0,2.8460008906471845,0.0,0.0,0.0
GM24044,4.0833765013793,0.0,7.770896213134017,0.0,0.0,0.0
SDC3,5.796743422317572,4.2079701404536305,4.432035626103433,9.090034069889406,2.1154017638459983,4.206864270462912
GM6264,5.804922033988445,0.0,1.5120206670204155,0.0,0.0,2.2144257444941555
GM44911,0.0,0.0,2.683508918395037,0.0,0.0,0.0
IFIT1BL2,1.75724832785556,1.8172180756232987,2.0814646566291177,1.614405993230707,1.1042191439615856,8.467674380529687
GM20406,0.0,0.0,0.0,0.0,1.9075812260962266,8.223068483146028
KCTD12B,0.3759412227014111,1.523282418271918,0.9615020208102621,5.6470494396156825,2.2031800790847047,1.942387168382612
RPL36A-PS1,6.037136902653966,2.8119161584500296,8.744398032127386,4.888665912865556,0.0,0.0
1700030L20RIK,0.0,0.0,2.8728392061736256,0.0,0.0,0.0
GM47967,0.8747687422088644,0.36996147099215215,0.0,0.0,5.5637068381733545,0.9922684806520756
RPL39-PS,3.4669454768365138,0.0,8.492023957858912,0.0,0.0,0.0
TFEC,1.5348171385646876,0.0,0.8727701332483528,7.931520486675001,0.0,0.0
CEACAM18,0.0,0.0,0.0,0.0,0.0,3.7680661358722527
4632418H02RIK,0.817995846019276,1.4371944142832496,0.8135876219226679,1.1137440028146202,0.9975394671199459,6.465951384337565
GM45221,3.6218479699678134,5.0365581836764,3.1049138896170514,3.686891478599127,4.011058825454546,8.817673964415212
GM20703,1.2993490338212692,0.9068837311298237,0.0,6.6866480212852375,0.0,1.5361410697780664
GM6630,0.0,4.584566758360723,3.273512838335235,0.0,0.0,0.0
F7,0.0,0.0,0.0,3.531635709145315,0.0,0.0
P2RY2,1.2406780290026014,1.084262836923088,1.1416751696148815,4.141835042920274,0.0,8.54806659298962
SNHG14,2.9357768783838396,3.053530095526522,3.027728477990176,3.4387778010093495,7.806488173031908,3.954345021609642
GM12038,0.0,0.0,7.692883104432772,0.0,0.0,0.0
INSL3,7.305033385962263,7.609063564341334,10.360850657996842,3.7920093708605025,6.210862837255014,0.0
GM17032,0.0,0.0,2.5889742397756677,0.0,0.0,0.0
IGKV1-133,8.843639610874035,0.0,3.1512542072658043,0.0,0.0,0.0
IGKV6-13,10.409265414070088,0.0,5.817788780610353,0.0,0.0,0.0
TNS4,0.0,0.5470902369353763,1.0021718813444527,7.197092454400069,1.4185870435735133,1.1488015318560771
NOSTRIN,2.381821264461382,0.0,1.1431233607820397,6.187070730637332,0.0,2.2969549769968762
6030468B19RIK,4.477512234317553,0.0,0.0,0.0,0.0,0.0
IGHV5-2,7.777962793592112,0.0,2.056335898923935,0.0,0.0,0.0
GM10059,2.8811837646844873,0.0,7.563589105016542,0.0,0.0,0.0
TNFRSF13C,11.510619971631364,4.760116832371645,6.345123531294195,0.9190333733019262,3.8934717556809693,5.652941505447879
GM28052,0.0,0.0,5.395783959870333,0.0,0.0,0.0
GM22146,0.0,0.0,0.0,0.0,4.616479812344862,0.0
RASGEF1B,8.772902783953612,3.902312138301535,4.081221061703301,4.794474623806826,3.2096207898647595,4.202208728364183
GM37385,4.189372881054592,0.0,0.0,0.0,0.0,0.0
H3C11,2.4624528877091265,4.839920253302504,2.923440871458259,0.0,2.222962937633354,0.0
ANKRD33B,4.134507435928122,1.0732771151663703,1.2678181841725813,2.061403912411108,0.0,9.742937352822665
EDNRB,0.0,0.0,0.0,3.449847520807679,0.0,0.0
TAS2R126,0.0,0.0,0.0,0.0,0.5723612447866601,7.244931740674559
FASL,0.5187765506714265,6.3998025442237605,6.551372623188486,0.7903461211636327,10.040301562237676,1.611374946111033
RAB7B,0.5312338615707866,0.0,1.7535032545774842,7.041103102297125,0.0,3.4869554928269357
GM24468,0.0,1.0909504574315612,0.0,0.2295988701892867,6.770961832639975,1.651195187440725
TRNP1,0.0,0.0,5.866611922577108,0.0,0.0,0.0
SLC2A3,6.708802335481037,7.181776376226224,7.4184289769079825,4.709007974879947,7.910239813479694,11.734930403587665
GM8325,0.0,0.0,0.0,8.629812530693023,0.0,4.6297629968056295
DMKN,0.0,0.0,0.0,6.252192681720212,0.0,0.0
GM43590,0.0,0.0,0.0,4.879324071024946,0.0,0.0
PPP1R3B,2.0922417883687863,3.39286994035867,2.28409407919255,4.48546755549631,4.5358434363085856,9.527739431285466
GM31683,0.0,0.0,0.0,2.757797203001742,0.0,7.390565841098741
ADH1,0.0,6.348014427397123,2.643411679294479,0.0,0.0,0.0
IGKV9-124,11.181386522543077,0.0,6.20976294645209,0.0,0.0,0.0
ADGRG5,0.0,1.174813260831845,10.047187692243579,4.194328906869129,7.433856200102566,0.29978960520167763
GM3512,0.0,2.694704017832991,0.7612886983748819,0.0,0.0,0.0
GM38381,0.0,0.0,0.0,0.0,0.0,3.9473677230696462
GM23202,6.204572336332422,0.0,9.15838429626713,0.0,0.0,0.0
TRBJ2-1,0.0,0.0,0.0,0.0,10.059340964426232,0.0
AA474408,1.6809925638838892,3.5358823890092195,1.4804842666000462,1.9399618650653019,7.17057637858153,3.3537966473370457
DNAH2,0.0,0.198213379817336,0.3427895588303251,5.715421019622495,0.0,1.9181988420835199
GM5960,0.0,0.0,1.639328028726895,8.951468319266308,2.4905165796787836,5.452821375156548
SPATC1,0.0,0.0,0.0,0.0,0.0,6.390871726850145
IGHG2C,5.480147119700755,3.6182343721757175,10.475439834163325,0.0,0.0,0.0
GM50174,0.0,0.29640994290586303,5.077167374440966,0.16010040913006834,0.0,0.6555732572909214
IGKV12-89,10.00503041064791,0.0,4.466463359875167,0.0,0.0,0.0
IGKV4-55,11.403522515237245,0.0,8.192678071711,0.0,0.0,0.0
RAB36,1.1653688103845448,0.0,1.0775387807298353,6.565357067591956,0.0,0.0
STFA3,0.0,0.0,0.0,2.305068764553969,0.0,6.4754561222791835
IGHV1-82,11.73691569920588,0.0,7.317530543344182,0.0,0.0,5.748780459197922
4732465J04RIK,0.20918633369461465,0.6615380771180592,0.42550830517786953,0.9612123987303571,0.665435126498293,7.69206170457589
GM10039,0.0,0.0,0.0,0.0,8.162138668116711,0.0
GM8973,0.0,0.0,3.590981918275957,0.0,0.0,0.0
GM12678,2.999677093464266,0.0,0.0,0.0,0.0,0.0
1700047M11RIK,0.0,0.0,0.7315605303458045,1.670923833417243,0.0,6.752650557076914
IL2,0.0,3.3959540096258047,1.7130414762476154,0.34783818407822054,0.5741759322469174,0.8635748127203295
GM10357,2.065892196336028,0.0,0.0,3.0356348640501083,0.0,8.756103494870734
GM43216,0.0,0.0,0.0,0.0,4.031850659191465,0.0
GM42674,0.0,0.0,10.030617995965677,13.216279568910622,0.0,0.0
KLRA8,0.0,0.0,4.664516100904823,0.0,13.677362938220746,0.0
GM38979,0.0,0.0,2.5649708929749657,0.0,0.0,0.0
SHISA8,5.4568412776100566,0.9660524603524692,1.1542834305079608,0.0,0.0,0.0
FCRL6,0.0,0.0,0.0,0.0,4.451895518793691,0.0
S100A8,0.0,4.965115309782189,11.152815030103309,11.691181258470863,0.0,19.200256090321503
CAR11,1.1634244603203754,2.9245355291882804,5.945225487921782,0.0,0.31236328845821293,0.0
GM37168,0.0,0.0,0.0,2.31448348289873,0.0,6.654187638845658
2900060N12RIK,0.0,0.3946358770020625,0.0,0.0,4.526069822317389,0.5973443821571129
GM49584,0.0,0.0,0.0,0.0,4.629568773468865,0.0
MSR1,1.4134380474881059,0.5902310865741607,1.2884377156994637,9.43607600577561,0.19725400383050212,3.092226502124996
PLCB1,0.0,0.0,0.24915879372570798,6.937138076976977,0.0,0.8415345522085753
PDE8B,0.5657773050868357,0.7399135530856796,0.42289589497115654,4.862891130954829,0.27797678828081335,0.0
ATP6V0C-PS2,0.0,0.0,0.0,3.440738934544086,0.0,0.0
IFITM1,3.792327722288568,3.827150273504266,6.2770963720665645,7.673348201740578,0.0,13.371138617725583
GM6213,0.0,2.631919668871384,0.0,0.0,0.33638834478125335,0.4708380771510426
GM13577,0.0,0.0,0.0,0.0,0.0,6.501209714537858
MYOZ1,0.0,0.0,0.0,3.473053896230427,0.0,0.0
IGHV10-1,10.740773994353532,0.0,5.480781504345714,0.0,0.0,3.107442699185089
GM11713,0.0,0.0,0.0,0.0,6.088740984069897,0.0
GM22442,6.18289174055168,7.390385477131228,10.780253635485796,0.0,0.0,0.0
GM15823,1.7726674157224374,1.5598543551481416,1.2848425693706678,0.0,5.526847564096675,0.0
MAP7D3,0.9450492320701644,0.0,0.9382288494593032,4.493885464493312,0.4279957960818396,0.0
GM48789,8.416172601912216,7.571920354912946,8.328844491809159,8.115115461716861,12.182616757088116,0.0
IGKV5-43,12.303541511621056,1.7928200474497582,8.37168954521912,0.0,0.0,0.0
GM5269,0.18860324117676064,0.0,0.10590075193610696,0.6748310200555253,0.0,5.743987454532304
IGHV5-9,8.937941984772497,0.0,3.44919352121343,0.0,0.0,0.0
GM17535,1.5017961991759123,1.2864183690054394,0.0,0.0,15.644262026436468,0.0
KCNQ3,0.0,0.0,0.0,3.453566862158077,0.0,0.0
GM32220,3.0316976804916367,0.0,0.0,0.0,0.0,0.0
4930417O13RIK,1.2073519791653702,7.9892930027768845,5.617891331097104,0.0,1.252470985368823,0.0
STOM,3.596119131169835,2.7482259346257694,3.108417955606649,10.769826357068489,2.834482793196806,7.078213602646683
MYL2,0.0,0.0,0.0,2.174443518949686,0.0,8.696989543636807
LYZ2,4.019714302159655,5.920614086026941,9.825336765116273,19.200256090321503,3.7450677382458766,15.43844865396865
PTGR1,3.807468663915383,0.9773565485980993,1.7989458513984165,7.539891657272483,2.973681797891827,3.1197542717454594
GM50432,0.0,0.0,7.63595099258626,0.0,0.0,0.0
RPL36-PS10,0.0,0.0,4.601222595711542,0.0,0.0,0.0
GM11168,2.2656599136645887,2.937975955659031,1.904324706886626,0.0,16.702115977226953,4.1386087028169305
CHAC1,3.2908216351095407,0.1934379008005513,1.4055318390530123,1.2139677892147298,0.0,8.193335289266358
GM22486,6.224956809316483,4.6691775118514895,8.838681378402114,3.9637246812067324,0.0,0.0
HMGA1B,0.0,0.0,10.562483675503756,1.236754744077534,0.0,0.0
GM12981,0.0,0.8784037329057857,0.0,1.5211335767564385,1.3983459872079453,5.746731656975399
GM10221,0.0,0.0,0.0,7.969230325064423,0.0,0.0
ZFP111,0.7097612849302886,0.7159430449801174,0.2835792082951279,4.0356062075722665,0.0,0.0
MIR1190,0.0,0.0,0.0,0.0,6.38175297017138,0.0
9530077C05RIK,2.1450944558843967,1.009632774785792,1.4298056084382353,2.918663009641692,1.1461412134575655,7.549217364331719
GM4202,0.0,0.0,0.0,3.2324441566382855,0.0,0.0
TNFRSF25,0.37253620524325415,9.664421199008892,8.146462434107239,1.2584168877633393,3.3969014914400075,0.0
GM8697,0.0,0.12137201673439293,4.214972428228155,0.0,0.0,0.32357357676522774
IGHV3-4,7.088401571702747,0.0,2.07382431168921,0.0,0.0,0.0
IGHV1-79,3.081342960552858,0.0,0.0,0.0,0.0,0.0
DLK2,0.0,0.0,2.6908544201639053,0.0,0.0,0.0
